tradeId,userId,traderName,sessionId,asset,assetClass,direction,entryPrice,exitPrice,quantity,entryAt,exitAt,status,outcome,pnl,planAdherence,emotionalState,entryRationale,revengeFlag,groundTruthPathologies
50916f26-3c3a-4865-8fc7-48bf279102b6,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",272eff27-4b78-4e3a-8bbf-4fff93399e84,AAPL,equity,long,180.33,175.75,13,2025-01-28T09:09:00.000Z,2025-01-28T09:15:00.000Z,closed,loss,-45.8,1,greedy,"Chasing move",false,"overtrading"
1dd11ec6-1270-459d-ab26-32c1b2736b2c,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",272eff27-4b78-4e3a-8bbf-4fff93399e84,USD/JPY,forex,long,150.14664,149.72977,1485,2025-01-28T09:10:00.000Z,2025-01-28T09:11:00.000Z,closed,loss,-799.97,3,greedy,"Chasing move",false,"overtrading"
f4dd8394-1e2c-4dbc-9ddb-6d427482cc34,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",272eff27-4b78-4e3a-8bbf-4fff93399e84,NVDA,equity,long,472.81,483.41,33,2025-01-28T09:12:00.000Z,2025-01-28T09:19:00.000Z,closed,win,445.2,1,anxious,"Chasing move",false,"overtrading"
0d1d8492-b7ea-4b43-9ad9-4a931ccd1cbe,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",272eff27-4b78-4e3a-8bbf-4fff93399e84,AMZN,equity,long,183.14,186.42,41,2025-01-28T09:14:00.000Z,2025-01-28T09:15:00.000Z,closed,win,19.68,2,greedy,"Chasing move",false,"overtrading"
d8234d07-bd90-4866-91b5-f83a565bce0d,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",272eff27-4b78-4e3a-8bbf-4fff93399e84,BTC/USD,crypto,long,63752.29,62457.53,2.1786,2025-01-28T09:17:00.000Z,2025-01-28T09:20:00.000Z,closed,loss,-1567.82,1,anxious,"Chasing move",false,"overtrading"
8aaa0ae5-57e4-4019-baed-17ae9913ebb1,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",272eff27-4b78-4e3a-8bbf-4fff93399e84,MSFT,equity,long,413.02,423.53,13,2025-01-28T09:18:00.000Z,2025-01-28T09:22:00.000Z,closed,win,136.63,2,greedy,"Chasing move",false,"overtrading"
1a073c8d-4a2c-445a-bfd6-6373caf966ff,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",272eff27-4b78-4e3a-8bbf-4fff93399e84,MSFT,equity,long,405.98,396.62,7,2025-01-28T09:19:00.000Z,2025-01-28T09:25:00.000Z,closed,loss,-149.76,1,anxious,"Chasing move",false,"overtrading"
11788b3b-eaa7-4ae2-978c-9364163128f9,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",272eff27-4b78-4e3a-8bbf-4fff93399e84,EUR/USD,forex,long,1.07391,1.07079,1721,2025-01-28T09:21:00.000Z,2025-01-28T09:27:00.000Z,closed,loss,-12.09,2,anxious,"Chasing move",false,"overtrading"
998cfa80-9265-4854-8c10-2a46646d9a76,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",272eff27-4b78-4e3a-8bbf-4fff93399e84,NVDA,equity,long,492,501.73,34,2025-01-28T09:22:00.000Z,2025-01-28T09:24:00.000Z,closed,win,379.47,1,anxious,"Chasing move",false,"overtrading"
8920ed79-c0ea-4b22-acf2-62149b214c4e,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",272eff27-4b78-4e3a-8bbf-4fff93399e84,BTC/USD,crypto,short,63269.96,61721.64,1.9623,2025-01-28T09:25:00.000Z,2025-01-28T09:28:00.000Z,closed,win,2075.52,2,anxious,"Chasing move",false,"overtrading"
3c906e1d-ca8e-4855-8b3a-abf703bb9184,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",272eff27-4b78-4e3a-8bbf-4fff93399e84,AAPL,equity,short,175.86,171.83,45,2025-01-28T10:56:00.000Z,2025-01-28T13:25:00.000Z,closed,win,145.08,4,calm,"",false,"overtrading"
2337a4c1-0d7b-4624-9c17-64570997b01d,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",272eff27-4b78-4e3a-8bbf-4fff93399e84,NVDA,equity,short,467.99,454.64,16,2025-01-28T11:56:00.000Z,2025-01-28T12:17:00.000Z,closed,win,307.05,4,calm,"",false,"overtrading"
ede9fb4d-0136-4964-8225-51f768343d9a,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,BTC/USD,crypto,long,62549.32,60737.88,1.5218,2025-02-04T09:00:00.000Z,2025-02-04T09:04:00.000Z,closed,loss,-1341.91,1,anxious,"Scalping momentum",false,"overtrading"
64e5284d-5eb1-4f49-98a8-7d00afb4e880,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,TSLA,equity,long,239.55,237.63,13,2025-02-04T09:03:00.000Z,2025-02-04T09:08:00.000Z,closed,loss,-69.12,3,greedy,"Scalping momentum",false,"overtrading"
163b84ee-38fa-41cc-8ba9-ea72e6c4bb41,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,MSFT,equity,long,407,419.21,10,2025-02-04T09:05:00.000Z,2025-02-04T09:13:00.000Z,closed,win,415.14,1,anxious,"Scalping momentum",false,"overtrading"
640369de-d99f-4232-9e45-68f098306018,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,NVDA,equity,long,469.27,456.97,31,2025-02-04T09:06:00.000Z,2025-02-04T09:08:00.000Z,closed,loss,-492,1,anxious,"Chasing move",false,"overtrading"
fff30a7e-edaf-45ac-a79d-69b475e67931,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,ETH/USD,crypto,short,3292.24,3483.63,1.7014,2025-02-04T09:07:00.000Z,2025-02-04T09:12:00.000Z,closed,loss,-351.58,1,greedy,"Chasing move",false,"overtrading"
1fe6b761-0465-42fe-8909-bb866438f4fd,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,USD/JPY,forex,long,156.03618,156.85915,2838,2025-02-04T09:08:00.000Z,2025-02-04T09:11:00.000Z,closed,win,5401.15,3,anxious,"Chasing move",false,"overtrading"
fc3de289-fbda-4f7e-a417-79c96c0e1f8b,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,ETH/USD,crypto,long,3215.69,3044.26,2.1216,2025-02-04T09:11:00.000Z,2025-02-04T09:16:00.000Z,closed,loss,-114.79,2,anxious,"Chasing move",false,"overtrading"
14dffc23-bd2c-48a2-b366-3b68f7c10e34,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,MSFT,equity,long,406.9,414.82,45,2025-02-04T09:13:00.000Z,2025-02-04T09:20:00.000Z,closed,win,118.8,2,greedy,"Chasing move",false,"overtrading"
7cfeaed9-fdd4-4213-8c86-c51edc99bc48,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,EUR/USD,forex,long,1.0589,1.05635,4052,2025-02-04T09:14:00.000Z,2025-02-04T09:15:00.000Z,closed,loss,-8.88,3,greedy,"Chasing move",false,"overtrading"
7dd79057-8ee3-454e-bbb4-b142b046aec5,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,NVDA,equity,short,493.82,490.39,18,2025-02-04T09:15:00.000Z,2025-02-04T09:18:00.000Z,closed,win,96.04,2,anxious,"Chasing move",false,"overtrading"
f1f3897c-38b0-4cc9-8aad-a9a0df632624,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,EUR/USD,forex,long,1.05376,1.05843,9873,2025-02-04T09:18:00.000Z,2025-02-04T09:21:00.000Z,closed,win,16.77,2,greedy,"Chasing move",false,"overtrading"
666c6ff7-203e-45e5-821b-3f75411e3def,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,USD/JPY,forex,short,150.0058,151.294,4387,2025-02-04T09:20:00.000Z,2025-02-04T09:24:00.000Z,closed,loss,-1489.16,1,anxious,"Chasing move",false,"overtrading"
e0db20f3-793f-421e-9858-05aea44a3221,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,TSLA,equity,long,241.52,235.33,41,2025-02-04T09:22:00.000Z,2025-02-04T09:30:00.000Z,closed,loss,-290.93,1,greedy,"Chasing move",false,"overtrading"
1ab4fac0-2d52-47bd-b7b3-fc2e14305080,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,BTC/USD,crypto,long,61553.99,64287.93,1.8094,2025-02-04T09:25:00.000Z,2025-02-04T09:29:00.000Z,closed,win,5559.74,1,greedy,"Chasing move",false,"overtrading"
ae6cfacc-884d-4cfb-adb7-e0db9aa8dd1e,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,TSLA,equity,short,242.05,234.83,13,2025-02-04T10:58:00.000Z,2025-02-04T11:15:00.000Z,closed,win,129.96,4,calm,"",false,"overtrading"
621094c5-90c1-4f1c-9c22-6d745bb3ad09,fcd434aa-2201-4060-aeb2-f44c77aa0683,"Jordan Lee",1b39f703-fd06-461b-8653-f6243adae70e,MSFT,equity,long,420.64,424.42,41,2025-02-04T11:58:00.000Z,2025-02-04T12:19:00.000Z,closed,win,117.18,4,calm,"",false,"overtrading"
c8f52ee7-6247-499a-9830-ef02fae95d66,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",0f414e15-8904-4c86-a076-d7bcb90decc3,ETH/USD,crypto,short,3175.06,3257.39,1.3544,2025-01-08T09:37:00.000Z,2025-01-08T10:07:00.000Z,closed,loss,-65.19,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
416e2709-295e-4184-8847-1ddad008dc4b,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",0f414e15-8904-4c86-a076-d7bcb90decc3,USD/JPY,forex,long,156.29603,154.73887,7497,2025-01-08T10:21:00.000Z,2025-01-08T10:50:00.000Z,closed,loss,-2290.58,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
e8badcc1-d036-4dc4-ae1e-c8290274ae89,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",0f414e15-8904-4c86-a076-d7bcb90decc3,GBP/USD,forex,short,1.24407,1.24611,7444,2025-01-08T10:54:00.000Z,2025-01-08T11:08:00.000Z,closed,loss,-13.95,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
930c648b-fada-485d-952d-48037616d548,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",0f414e15-8904-4c86-a076-d7bcb90decc3,AMZN,equity,long,190.47,185.54,41,2025-01-08T11:36:00.000Z,2025-01-08T12:05:00.000Z,closed,loss,-172.55,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
5d60b760-d254-40c9-96d2-047a1e84798e,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",0f414e15-8904-4c86-a076-d7bcb90decc3,GBP/USD,forex,long,1.27361,1.26256,6847,2025-01-08T12:16:00.000Z,2025-01-08T12:48:00.000Z,closed,loss,-51.87,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
f8c6e911-a6af-41c7-bce9-09555bda5a9b,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",0f414e15-8904-4c86-a076-d7bcb90decc3,TSLA,equity,long,240.15,241.91,39,2025-01-08T12:49:00.000Z,2025-01-08T14:20:00.000Z,closed,win,52.8,5,calm,"Waited for pullback to key level per plan",false,"fomo_entries"
7f407875-488c-4f06-8b78-3e4f7c51ded2,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",0152de5e-1dbf-469d-8b93-2043fa7561a8,BTC/USD,crypto,short,61197.35,63676.15,2.1477,2025-01-15T09:29:00.000Z,2025-01-15T10:05:00.000Z,closed,loss,-2185.56,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
f2f7252e-ec70-4fb5-8185-412bc6cd52d4,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",0152de5e-1dbf-469d-8b93-2043fa7561a8,EUR/USD,forex,short,1.0657,1.07196,6677,2025-01-15T10:05:00.000Z,2025-01-15T10:38:00.000Z,closed,loss,-59.67,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
3de2a0e6-6169-437d-a188-9c169d32fd9b,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",0152de5e-1dbf-469d-8b93-2043fa7561a8,BTC/USD,crypto,short,61583.64,65207.97,1.8497,2025-01-15T10:57:00.000Z,2025-01-15T11:36:00.000Z,closed,loss,-8646.56,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
99533913-f621-4ce1-8c9b-a184755bd91a,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",0152de5e-1dbf-469d-8b93-2043fa7561a8,AAPL,equity,long,177.42,176.3,13,2025-01-15T11:40:00.000Z,2025-01-15T12:04:00.000Z,closed,loss,-56,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
7b270f47-83a6-4ca1-93c5-77ec0ee0cf70,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",0152de5e-1dbf-469d-8b93-2043fa7561a8,TSLA,equity,short,252.07,255.93,35,2025-01-15T12:58:00.000Z,2025-01-15T13:11:00.000Z,closed,loss,-189.14,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
11ba9cd2-aeb5-45fb-857b-bec95bbbe859,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",0152de5e-1dbf-469d-8b93-2043fa7561a8,NVDA,equity,short,490.69,488.2,32,2025-01-15T13:42:00.000Z,2025-01-15T17:13:00.000Z,closed,win,29.88,5,calm,"Waited for pullback to key level per plan",false,"fomo_entries"
53121f92-d78c-43c9-a7ab-4c4dc936dbad,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",96136dc0-6877-40ef-9c16-d215ece0d8bd,NVDA,equity,long,483.96,480.41,13,2025-01-22T09:23:00.000Z,2025-01-22T09:49:00.000Z,closed,loss,-78.1,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
fd10a805-b818-4466-9453-06c8c296c7f9,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",96136dc0-6877-40ef-9c16-d215ece0d8bd,USD/JPY,forex,long,151.71233,150.42912,3482,2025-01-22T10:43:00.000Z,2025-01-22T10:57:00.000Z,closed,loss,-6586.72,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
c59eceb1-c4f8-43fe-a6ef-50cca92474b4,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",96136dc0-6877-40ef-9c16-d215ece0d8bd,SOL/USD,crypto,long,146.78,140.29,0.3777,2025-01-22T11:59:00.000Z,2025-01-22T12:10:00.000Z,closed,loss,-9.14,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
6bd4fcc5-2c77-45a2-8990-aac1729cf32a,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",96136dc0-6877-40ef-9c16-d215ece0d8bd,SOL/USD,crypto,long,144.67,138.13,1.5147,2025-01-22T12:34:00.000Z,2025-01-22T12:49:00.000Z,closed,loss,-6.87,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
4123cb33-50d9-4edc-a803-0d26a8953bb1,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",96136dc0-6877-40ef-9c16-d215ece0d8bd,NVDA,equity,long,489.82,477.31,26,2025-01-22T13:40:00.000Z,2025-01-22T14:01:00.000Z,closed,loss,-162.63,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
0aba0d37-ab9d-4141-a606-e333551e379f,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",96136dc0-6877-40ef-9c16-d215ece0d8bd,EUR/USD,forex,long,1.10077,1.10688,2752,2025-01-22T14:29:00.000Z,2025-01-22T14:45:00.000Z,closed,win,35.59,5,calm,"Waited for pullback to key level per plan",false,"fomo_entries"
035412c1-75d0-4bbf-9cc1-fc46d58fb37c,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",aad293e2-1d80-4244-9f9e-90cd13c71f9d,TSLA,equity,long,250.96,244.55,32,2025-01-29T09:10:00.000Z,2025-01-29T09:43:00.000Z,closed,loss,-230.76,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
f3118f7d-ec88-48d1-b3a0-f0c25e5584bf,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",aad293e2-1d80-4244-9f9e-90cd13c71f9d,BTC/USD,crypto,long,61033.41,59368.11,2.3072,2025-01-29T09:42:00.000Z,2025-01-29T09:58:00.000Z,closed,loss,-436.81,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
910e6779-22e7-48a9-a150-ad696602440a,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",aad293e2-1d80-4244-9f9e-90cd13c71f9d,TSLA,equity,short,249.13,254.4,41,2025-01-29T10:33:00.000Z,2025-01-29T10:53:00.000Z,closed,loss,-121.21,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
bc93bcd7-e506-4170-b949-724586ebbe4e,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",aad293e2-1d80-4244-9f9e-90cd13c71f9d,SOL/USD,crypto,short,144,148.04,0.6476,2025-01-29T11:20:00.000Z,2025-01-29T11:54:00.000Z,closed,loss,-1.54,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
e5bb26cd-3801-4a9f-ac82-c9b37b9c5297,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",aad293e2-1d80-4244-9f9e-90cd13c71f9d,MSFT,equity,short,419.45,424.67,16,2025-01-29T12:16:00.000Z,2025-01-29T12:49:00.000Z,closed,loss,-120.06,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
fc686103-8f6a-4dee-bcd9-24998a302209,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",aad293e2-1d80-4244-9f9e-90cd13c71f9d,SOL/USD,crypto,short,143.62,139.28,2.2683,2025-01-29T13:29:00.000Z,2025-01-29T14:26:00.000Z,closed,win,10.25,5,calm,"Waited for pullback to key level per plan",false,"fomo_entries"
dc061294-6deb-4213-aa6e-28006f771945,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",4d04641e-2c68-4083-b182-f7d2a998c28e,USD/JPY,forex,short,155.90455,156.67454,4827,2025-02-05T09:18:00.000Z,2025-02-05T09:42:00.000Z,closed,loss,-3821.46,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
398cf9ef-6cae-4336-a569-17cf106e3f8b,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",4d04641e-2c68-4083-b182-f7d2a998c28e,BTC/USD,crypto,long,63331.03,61708.41,2.2895,2025-02-05T10:25:00.000Z,2025-02-05T10:46:00.000Z,closed,loss,-2325.21,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
fc9578de-6efb-4ba7-8ebf-96612a1368d6,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",4d04641e-2c68-4083-b182-f7d2a998c28e,BTC/USD,crypto,short,62517.64,63920.58,2.3377,2025-02-05T11:28:00.000Z,2025-02-05T12:02:00.000Z,closed,loss,-641.85,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
df748ca3-61b0-40d4-9d9e-130645584644,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",4d04641e-2c68-4083-b182-f7d2a998c28e,TSLA,equity,long,245.81,240.12,31,2025-02-05T12:29:00.000Z,2025-02-05T12:42:00.000Z,closed,loss,-34.14,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
97721ee1-1bf7-46be-af23-29d5f45e4ed0,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",4d04641e-2c68-4083-b182-f7d2a998c28e,AAPL,equity,long,178.43,177.01,36,2025-02-05T13:05:00.000Z,2025-02-05T13:19:00.000Z,closed,loss,-18.46,1,greedy,"Price already moved a lot, trying to catch the rest of the move",false,"fomo_entries"
565e4331-ee26-4264-96f5-9ad3e49c5698,84a6a3dd-f2d0-4167-960b-7319a6033d49,"Sam Rivera",4d04641e-2c68-4083-b182-f7d2a998c28e,AMZN,equity,long,189.75,194.16,32,2025-02-05T13:49:00.000Z,2025-02-05T15:59:00.000Z,closed,win,44.1,5,calm,"Waited for pullback to key level per plan",false,"fomo_entries"
fd119ef0-6fbc-4e6d-84fe-dce173eec599,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",d0e24e7b-14e8-4de5-bb00-8dd60f980f11,AAPL,equity,long,183.07,187.02,16,2025-01-09T09:30:00.000Z,2025-01-09T12:00:00.000Z,closed,win,193.55,4,calm,"Setup matches plan exactly",false,"plan_non_adherence"
86bf116f-0c84-451d-978e-d294f5541de0,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",d0e24e7b-14e8-4de5-bb00-8dd60f980f11,SOL/USD,crypto,short,143.25,146.91,1.5832,2025-01-09T10:09:00.000Z,2025-01-09T10:30:00.000Z,closed,loss,-5.66,1,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
b2b06d2c-c8b9-4d83-a30e-5190b0a0ebfb,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",d0e24e7b-14e8-4de5-bb00-8dd60f980f11,USD/JPY,forex,short,153.25942,153.85487,4545,2025-01-09T11:03:00.000Z,2025-01-09T13:32:00.000Z,closed,loss,-2024.53,1,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
d9f261ad-258d-4758-ab18-27329cad25f4,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",d0e24e7b-14e8-4de5-bb00-8dd60f980f11,USD/JPY,forex,short,150.70047,151.38155,7084,2025-01-09T11:47:00.000Z,2025-01-09T12:40:00.000Z,closed,loss,-3427.19,1,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
f90640d8-ba50-4d15-adba-1a3658ff60cc,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",d0e24e7b-14e8-4de5-bb00-8dd60f980f11,AMZN,equity,long,189.2,183.71,24,2025-01-09T12:47:00.000Z,2025-01-09T13:48:00.000Z,closed,loss,-214.11,2,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
0299bef1-36a8-486c-8242-393a7f431476,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",d0e24e7b-14e8-4de5-bb00-8dd60f980f11,USD/JPY,forex,long,150.983,150.64163,8297,2025-01-09T13:30:00.000Z,2025-01-09T16:51:00.000Z,closed,loss,-1704.46,2,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
3e90b9a0-58a5-4367-a6af-5ca455d017e6,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",d0e24e7b-14e8-4de5-bb00-8dd60f980f11,ETH/USD,crypto,long,3192.71,3366.6,2.4068,2025-01-09T14:10:00.000Z,2025-01-09T15:48:00.000Z,closed,win,114.49,5,calm,"Setup matches plan exactly",false,"plan_non_adherence"
12525814-d5a0-416c-a3bd-cffe24eaceb4,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",c002e183-f562-4e86-ac99-93cf98f1f84e,EUR/USD,forex,short,1.05512,1.06062,9613,2025-01-16T09:30:00.000Z,2025-01-16T12:08:00.000Z,closed,loss,-34.29,1,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
8c419067-a8fd-4457-be17-eac04b0c3478,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",c002e183-f562-4e86-ac99-93cf98f1f84e,ETH/USD,crypto,long,3154.29,2972.62,1.786,2025-01-16T10:16:00.000Z,2025-01-16T11:49:00.000Z,closed,loss,-227.69,1,anxious,"Felt like a good setup but not in plan",false,"plan_non_adherence"
92b12189-ccf6-4601-934e-13ddbe4740e5,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",c002e183-f562-4e86-ac99-93cf98f1f84e,AMZN,equity,short,185.95,187.72,22,2025-01-16T10:39:00.000Z,2025-01-16T13:29:00.000Z,closed,loss,-51.33,1,anxious,"Felt like a good setup but not in plan",false,"plan_non_adherence"
3b792880-5ee2-4206-8822-243c8e1d5af8,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",c002e183-f562-4e86-ac99-93cf98f1f84e,SOL/USD,crypto,long,146.39,137.46,2.0015,2025-01-16T11:17:00.000Z,2025-01-16T14:12:00.000Z,closed,loss,-2.19,1,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
bf0b9921-7215-47a5-9946-f8d7626c4774,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",c002e183-f562-4e86-ac99-93cf98f1f84e,USD/JPY,forex,long,156.68495,156.20657,2457,2025-01-16T11:38:00.000Z,2025-01-16T12:28:00.000Z,closed,loss,-2686.1,2,anxious,"Felt like a good setup but not in plan",false,"plan_non_adherence"
dfe1b89c-0d20-421a-89b6-f153778b775c,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",c002e183-f562-4e86-ac99-93cf98f1f84e,SOL/USD,crypto,long,148.28,144.71,0.4206,2025-01-16T12:17:00.000Z,2025-01-16T13:05:00.000Z,closed,loss,-4.72,1,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
207ea69e-86bf-4f52-b43b-cef449c2ac3f,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",c002e183-f562-4e86-ac99-93cf98f1f84e,MSFT,equity,short,405.64,414.49,38,2025-01-16T12:38:00.000Z,2025-01-16T14:15:00.000Z,closed,loss,-141.6,2,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
7e7fa8fc-2ae7-4d0a-911d-f328370bcc38,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",88609253-0c98-4918-9fb9-4ceed399d320,EUR/USD,forex,long,1.1107,1.1014,3572,2025-01-23T09:30:00.000Z,2025-01-23T12:53:00.000Z,closed,loss,-14.86,2,anxious,"Felt like a good setup but not in plan",false,"plan_non_adherence"
33a3ecac-9808-43e3-95d5-38625faa211b,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",88609253-0c98-4918-9fb9-4ceed399d320,NVDA,equity,long,490.93,482.79,31,2025-01-23T10:26:00.000Z,2025-01-23T13:55:00.000Z,closed,loss,-56.98,2,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
